handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
HFCB1/6,Product,Harissa Flamme Du Capbon 1/6 135g X 48,135g X 48,,Sauces & Harissa & Vinegar;Wholesale Orders,HFCB1/6,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFCB4/4,Product,Harissa Flamme Du Cap Bon 4/4 760g X 12,760g X 12,,Sauces & Harissa & Vinegar;Wholesale Orders,HFCB4/4,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFCBT70g,Product,Harissa Flamme Du Cap Bon Tube 70 G,70g X 48,,Sauces & Harissa & Vinegar;Wholesale Orders,HFCBT70g,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFNG,Product,Fenugreek Talmest 200g,200g X 40,,Herbs & Spices;Wholesale Orders,HFNG,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HJ100,Product,Natural Henna Stain & Tattoo Tazrine,100g X 100,acbaa7_f167602cbe1442e28d46ef7d6953953f~mv2.jpg,Body Care;Wholesale Orders,HJ100,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,Product,Mugwort Talmest 50g,50g X 35,,Herbs & Spices;Wholesale Orders,HL,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLVM50gr,Product,Lavender Of Morocco Talmest 50g,50g X 50,acbaa7_c97aa47aa0ef47a4a670154dfad9bca5~mv2.jpg,Sauces Spice & Herbs;Wholesale Orders,HLVM50gr,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMBQ,Product,Dried Mint Bunch Rasilah 40g,40g X 24,acbaa7_c4dd9eb6f76b4804820df9e09feb552f~mv2.jpg,Sauces Spice & Herbs;Wholesale Orders,HMBQ,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMF50g,Product,Dried Mint Leaves Talmest 50gx24,50g X 24,,Herbs & Spices;Wholesale Orders,HMF50g,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMP,Product,Pennyroyal Talmest 50g,50g X 40,,Herbs & Spices;Wholesale Orders,HMP,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HMPV50g,Product,Dried Mint Leaves Talmest 50gx48,50g X 48,acbaa7_20181806094b498dadae2bfa29872c68~mv2.jpg,Sauces Spice & Herbs;Wholesale Orders,HMPV50g,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,Product,Nigele Talmest 100g X 30,100g X 30,acbaa7_38ca4525d7e742c4af3e7cbd1218bf96~mv2.jpg,Sauces Spice & Herbs;Wholesale Orders,HN,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOEV1/2,Product,Extra Virgin Olive Oil El Ouazzania 500 Ml,500ml X 12,,Olive Oil El Ouazzania;Wholesale Orders,HOEV1/2,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOR,Product,Oregano Talmest 50g,50g X 40,acbaa7_70a855042d9449d482e7b07024527839~mv2.jpg,Sauces Spice & Herbs;Wholesale Orders,HOR,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOV1/2,Product,Virgin Olive Oil El Ouazzania 500ml,500ml X 30,,Olive Oil El Ouazzania;Wholesale Orders,HOV1/2,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRM,Product,Rosemary Talmest 50g,50g X 30,acbaa7_63464f53c99348bfa1e177a2778b11f7~mv2.jpg,Sauces Spice & Herbs;Wholesale Orders,HRM,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSG,Product,Sage Talmest 50g,50g X 40,acbaa7_8676a8caee6f407f9c4b38461f41a1ea~mv2.jpg,Sauces Spice & Herbs;Wholesale Orders,HSG,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSRG,Product,Sorghum Talmest 200g (Argan),200g X 50,,Oil;Wholesale Orders,HSRG,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HT,Product,Thyme Talmest 50g,50g X 30,,Sauces Spice & Herbs;Wholesale Orders,HT,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HV100g,Product,Naturel Henna For Hair Tazrine,100g X 100,acbaa7_269ad1bd08d64ad3a4bd501a871dfa7c~mv2.jpg,Body Care;Wholesale Orders,HV100g,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVA1,Product,Pineapple Nectar Valencia 1l,1l X 12,acbaa7_13c8c085db794c0bb8cc7fe824935aa8~mv2.jpg,Drinks;Wholesale Orders,JVA1,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVECG1L,Product,Essential Valencia Lemon-ginger 1l,1l X 12,acbaa7_486ed7a6475d49cb882398cf1a660c69~mv2.jpg,Drinks;Wholesale Orders,JVECG1L,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVEFR1L,Product,Essential Valencia Red Fruits 1l,1l X 12,acbaa7_9f2a7d830e644bd1b291e301de94a876~mv2.jpg,Drinks;Wholesale Orders,JVEFR1L,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVEG1L,Product,Essential Valencia Pomegranate 1l,1l X 12,acbaa7_dcf58a220113476eba1407e0d2204b1b~mv2.jpg,Drinks;Wholesale Orders,JVEG1L,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVEK1L,Product,Essential Valencia Kiwi 1l,1l X 12,acbaa7_84f3699a49d740888213c719fe3e90eb~mv2.jpg,Drinks;Wholesale Orders,JVEK1L,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVEP1L,Product,Essential Valencia Pear 1l,1l X 12,acbaa7_64dad82d027e41d68bbe272b46e5f055~mv2.jpg,Drinks;Wholesale Orders,JVEP1L,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVEPC1,Product,Essential Valencia Pina Colada 1l,1l X 12,acbaa7_b4339077dc7349c58a3eee455c2d6cb8~mv2.jpg,Drinks;Wholesale Orders,JVEPC1,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVERR1L,Product,Essential Valencia Red Grape 1l,1l X 12,acbaa7_13c34aa238cc40a3b66bb65b92d9b6c2~mv2.jpg,Drinks;Wholesale Orders,JVERR1L,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVM1,Product,Mango Nectar Valencia 1l,1l X 12,acbaa7_d3d279c2eb7d46c085b63fe7eb58496d~mv2.jpg,Drinks;Wholesale Orders,JVM1,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVO1,Product,Orange Nectar Valencia 1l,1l X 12,acbaa7_447758f7d24a487cbc053306aef581e6~mv2.jpg,Drinks;Wholesale Orders,JVO1,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVOM1,Product,Orange-mango Nectar Valencia 1l,1l X 12,acbaa7_5420f5cc089a479d961e70ee0eceeff9~mv2.jpg,Drinks;Wholesale Orders,JVOM1,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVP1,Product,Peach Nectar Valencia 1l,1l X 12,acbaa7_d9d31aa265224774b49d2c83d5f71a81~mv2.jpg,Drinks;Wholesale Orders,JVP1,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JVPN1,Product,Tropical Nectar 7 Fruits Valencia 1l,1l X 12,acbaa7_75132b2fb301424a94b2c74718941e9d~mv2.jpg,Drinks;Wholesale Orders,JVPN1,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCI,Product,Baking Powder Ideal 80g,80g X 48,acbaa7_de6b097398644276995e4d47e1a998ab~mv2.jpg,Pastry Preparation;Wholesale Orders,LCI,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCM,Product,Cooking Books,Chaque/each,acbaa7_a97d332a629345e3b6e231381f9d011d~mv2.jpg,Others;Wholesale Orders,LCM,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB125g,Product,Instant Yeast Bravo 125g X 24,125g X 24,acbaa7_8f28c55504034278ae01bdef45561221~mv2.jpg,Pastry Preparation;Wholesale Orders,LIB125g,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIB450g,Product,Instant Yeast Bravo 450g X 20,450g X 20,acbaa7_35ccb7c72c5d4006a04562edf5ce4b97~mv2.jpg,Pastry Preparation;Wholesale Orders,LIB450g,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTD500,Product,Pasta Bird Tongue Dari 500g,500g X 16,acbaa7_d39914f238614f118993f2d2920d11e1~mv2.jpg,Couscous & Pasta;Wholesale Orders,LTD500,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MD500,Product,Pasta Small Lead Dari 500g,500g X 16,acbaa7_afa0d0a58a4841148ad20285e5b712a5~mv2.jpg,Couscous & Pasta;Wholesale Orders,MD500,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI180,Product,Cornstarch Mayfine Ideal 180g,180g X 18,acbaa7_9ac2a3b587b44fc8a46a94aa0e7a7f7c~mv2.jpg,Pastry Preparation;Wholesale Orders,MI180,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT1237,Product,Mustard 330 Ml,330ml X 12,acbaa7_399a93e9eb55456e8829d1f8018bd009~mv2.jpg,Sauces Spice & Herbs;Wholesale Orders,MT1237,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT1kg,Product,100 % Pure Honey Tayeb 1kg,1kg X 6,acbaa7_9292d7ea960b45cf898958ab2e7a48c7~mv2.jpg,TAYEB Brand;Wholesale Orders,MT1kg,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT2kg,Product,100 % Pure Honey Tayeb 2kg,2kg X 4,acbaa7_56d9bd005dd24db7b0e9189c70634413~mv2.jpg,TAYEB Brand;Wholesale Orders,MT2kg,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT500g,Product,100 % Pure Honey Tayeb 500 G,500g X 12,acbaa7_689b4836391e43cb9b52e30dc8d43f54~mv2.jpg,TAYEB Brand;Wholesale Orders,MT500g,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O115P,Product,Morocolives Citrus Green Olives 12*1 Lbs,1 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O115P,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O143Z,Product,Morocolives Whole Oil Cured Olives 19/21 4*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O143Z,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O193W,Product,Morocolives Pitted green olive 2*10 Lbs Bled,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O193W,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O226K,Product,Morocolives Pitted Green Olives Bled 12*1 Lbs,1 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O226K,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O238D,Product,Argan oil for food 4*5L,5L,,Oil;Wholesale Orders,O238D,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O256J,Product,MOG extra virgin oil Fruity (Dorica) 12*0.5l,5l,,Oil;Wholesale Orders,O256J,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O274U,Product,Morocolives Mediterranean Olives Mix 12*1 Lbs,1 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O274U,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O297C,Product,Argan oil for food 15*250ml,250 Ml,,Oil;Wholesale Orders,O297C,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O2S,Product,MOG extra virgin oil Fruity TIN 4*3l,3l,,Oil;Wholesale Orders,O2S,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O310Q,Product,Morocolives Atlas Green Cracked Olives 12*1 Lbs PAIL,1PAIL,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O310Q,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O358O,Product,Morocolives giardinera 2.35  Kg,35 Kg,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O358O,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O403B,Product,Mignonette MOG Fruity EVO 20mm,20 MM,,Oil;Wholesale Orders,O403B,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O404X,Product,Morocolives Whole Green Olives 2*10 Lbs (Ble,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O404X,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O408L,Product,Morocolives Whole green hot  pepper 2.35  Kg,35 Kg,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O408L,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O409J,Product,MOG extra virgin oil Bold (Dorica) 15*075l,075l,,Oil;Wholesale Orders,O409J,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O414I,Product,Morocolives Spicy Green Olives 2*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O414I,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O447Z,Product,Mignonette MOG Bold EVO 20mm,20 MM,,Oil;Wholesale Orders,O447Z,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O454M,Product,Morocolives Preserved lemons Bled 2*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O454M,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O469G,Product,Morocolives Atlas green cracked olives 2*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O469G,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O476N,Product,Morocolives Green Olives w/ Red Peppers 12*1 Lbs,1 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O476N,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O490R,Product,Morocolives Preserved Lemons Morocolives  12*37cl,37 Cl,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O490R,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O491H,Product,MOG extra virgin oil Fruity (Dorica) 15*0.75l,75l,,Oil;Wholesale Orders,O491H,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O502J,Product,Al Maghribya Moroccan Extra Virgin Olive Oil 1l*15,<p>15 * 1L</p>,68c626_a92d9b030c31491bb6e9f3aa27fbab74~mv2.png,Olive Oil;Wholesale Orders,O502J,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O506J,Product,MOG extra virgin oil Bold TIN 4*3l,3l,,Oil;Wholesale Orders,O506J,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O556T,Product,Morocolives Galil Green Olives Stuffed w/ Peppers 2*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O556T,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O582U,Product,Morocolives Kalamata Sliced Olives 2*10 Lbs (Mabr),10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O582U,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O587X,Product,Morocolives Preserved lemons 12*1 Lbs,1 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O587X,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O590X,Product,Morocolives Harissa Morocolives  12*37cl,37 Cl,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O590X,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O595W,Product,Morocolives Pitted Oil Cured Olives 4*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O595W,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O601P,Product,Al Maghribya Moroccan Extra Virgin Olive Oil 5l*4,4l,,Oil;Wholesale Orders,O601P,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O611C,Product,Morocolives Pitted mediterranean mix 2*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O611C,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O623M,Product,MOG extra virgin oil Bold (Dorica) 12*0.5l,5l,,Oil;Wholesale Orders,O623M,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O640M,Product,Morocolives pickled gherkins 2.35  Kg,35 Kg,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O640M,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O677D,Product,Morocolives Citrus Green Olives  2*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O677D,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O681B,Product,Morocolives Pitted Kalamata Olives 2*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O681B,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O692M,Product,Morocolives Whole Oil Cured Olives 4*10 Lbs 22/25,25 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O692M,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O693R,Product,Morocolives Mediterranean Olives Mix 2*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O693R,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O722K,Product,Morocolives Moroccan Mix Olives 12*37cl,37 Cl,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O722K,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O727Q,Product,Morocolives Whole Kalamata Olives 16/18 2*10 Lbs,10 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O727Q,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O770G,Product,Morocolives Whole kalamatta 12*1 Lbs,1 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O770G,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O772B,Product,Abruzzo EVO 4*3L,3L,,Oil;Wholesale Orders,O772B,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O77W,Product,Argan oil for food 15*100ml,100 Ml,,Oil;Wholesale Orders,O77W,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O787T,Product,Mignonette Al Maghribya EVO 20mm,20 MM,,Oil;Wholesale Orders,O787T,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O794H,Product,Al Kalaa EVO 12*500ml E'',500E'',,Oil;Wholesale Orders,O794H,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O808T,Product,Morocolives Whole Atlas Green Olives 12*37cl,37 Cl,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O808T,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O840L,Product,Morocolives Whole Oil Cured Olives 10*1  Kg,1 Kg,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O840L,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O95P,Product,Morocolives Pitted Kalamata Olives  12*1 Lbs,1 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O95P,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O964Z,Product,Morocolives Sliced Green Olives 12*1 Lbs,1 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O964Z,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O96H,Product,Morocolives HARISSA  2*11 Lbs,11 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O96H,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O977Q,Product,Morocolives Grilled Pitted Green Olives 12*1 Lbs with herbs,1 Lbs,68c626_78233590f8664a9c9c0bcc1e1d03238c~mv2.png,Olives;Morocolives ;Wholesale Orders,O977Q,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
